0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,2.88,2.92,2.96,3.01,3.05,,,,,,,,,,,,,,,,,
,2.88,2.91,,,3.05,3.09,3.13,,,,,,,,,,,,,,,,
2.89,2.92,,,,,3.14,3.18,,,,,,,,,,,,,,,,
2.93,2.96,,,,,,3.21,3.26,,,,,,,,,,,,,,,
2.97,3.0,,,,,,,3.28,3.3,3.31,,,,,,,,,,,,,
3.01,3.04,,,,,,,,3.29,3.3,3.3,,,,,,,,,,,,
3.04,3.07,,,,,,,,,,3.29,3.28,3.28,3.28,,,,,,,,,
,3.1,,,,,,,,,,,,3.27,3.28,3.29,3.31,,,,,,,
,3.12,,,,,,,,,,,,,3.28,3.3,3.31,3.33,3.37,3.4,3.4,3.41,3.4,
,3.13,3.17,3.23,3.3,3.36,3.39,3.4,3.37,,,,,,,,,,,3.37,3.38,3.4,3.4,3.39
,,,,,,,,3.36,3.35,3.33,3.3,,,,,,,,,,,3.38,3.38
,,,,,,,,,,3.32,3.3,3.28,,,,,,,,,3.34,3.35,
,,,,,,,,,,,,3.25,,,,,,,,,3.31,3.33,
,,,,,,,,,,,,3.22,3.21,,,,,,,,3.28,,
,,,,,,,,,,3.14,3.17,3.18,3.18,,,,,,,,3.24,3.25,
,,,,,,,,,3.07,3.1,,3.14,3.15,3.15,,,,,,,,3.2,
,,,,,,,,,3.03,3.05,3.09,3.11,3.12,3.12,,,,,,,,3.1,3.1
,,,,,,,,,,,3.04,3.08,,3.09,,,,,,,,3.01,3.0
,,,,,,,,,,,,,3.06,3.06,,,,,,,,2.93,2.92
,,,,,,,,,,,,3.01,3.03,,,,,,,,,2.86,2.85
,,,,,,,,,,,,2.99,3.0,,,,,,,,2.82,2.8,
,,,,,,,,,,,,,2.97,2.98,,,,2.9,2.85,2.81,2.78,,
,,,,,,,,,,,,,2.95,2.95,,,,,2.84,,,,
,,,,,,,,,,,,,,2.93,,,,,2.87,,,,
,,,,,,,,,,,,,,2.89,,,,,2.9,2.89,,,
,,,,,,,,,,,,,,2.84,,,,,2.91,2.93,,,
,,,,,,,,,,,,,,2.81,2.82,,,,,2.96,,,
,,,,,,,,,,,,,,,2.81,2.84,,,2.94,2.96,,,
,,,,,,,,,,,,,,,,2.86,2.91,2.95,2.97,,,,
,,,,,,,,,,,,,,,,,2.95,2.98,,,,,
