0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
,,0.52,0.58,0.65,0.71,0.75,,,,,,,,,,,,,,,,,
,0.56,0.59,,,0.73,0.78,0.81,,,,,,,,,,,,,,,,
0.61,0.63,,,,,0.79,0.83,,,,,,,,,,,,,,,,
0.67,0.69,,,,,,0.83,0.85,,,,,,,,,,,,,,,
0.71,0.72,,,,,,,0.83,0.83,0.8,,,,,,,,,,,,,
0.71,0.73,,,,,,,,0.79,0.77,0.72,,,,,,,,,,,,
0.7,0.72,,,,,,,,,,0.69,0.65,0.62,0.6,,,,,,,,,
,0.68,,,,,,,,,,,,0.61,0.6,0.59,0.6,,,,,,,
,0.62,,,,,,,,,,,,,0.59,0.59,0.61,0.64,0.67,0.69,0.71,0.72,0.73,
,0.56,0.58,0.6,0.63,0.65,0.67,0.68,0.68,,,,,,,,,,,0.68,0.69,0.71,0.71,0.71
,,,,,,,,0.64,0.64,0.64,0.62,,,,,,,,,,,0.69,0.68
,,,,,,,,,,0.6,0.6,0.59,,,,,,,,,0.66,0.66,
,,,,,,,,,,,,0.56,,,,,,,,,0.64,0.65,
,,,,,,,,,,,,0.53,0.52,,,,,,,,0.62,,
,,,,,,,,,,0.48,0.5,0.49,0.48,,,,,,,,0.6,0.64,
,,,,,,,,,0.41,0.44,,0.45,0.44,0.43,,,,,,,,0.63,
,,,,,,,,,0.38,0.4,0.4,0.4,0.4,0.39,,,,,,,,0.61,0.65
,,,,,,,,,,,0.37,0.37,,0.35,,,,,,,,0.58,0.62
,,,,,,,,,,,,,0.33,0.32,,,,,,,,0.54,0.59
,,,,,,,,,,,,0.3,0.29,,,,,,,,,0.51,0.56
,,,,,,,,,,,,0.27,0.26,,,,,,,,0.44,0.48,
,,,,,,,,,,,,,0.24,0.24,,,,0.29,0.32,0.37,0.41,,
,,,,,,,,,,,,,0.22,0.22,,,,,0.31,,,,
,,,,,,,,,,,,,,0.21,,,,,0.31,,,,
,,,,,,,,,,,,,,0.2,,,,,0.31,0.34,,,
,,,,,,,,,,,,,,0.22,,,,,0.3,0.33,,,
,,,,,,,,,,,,,,0.25,0.25,,,,,0.34,,,
,,,,,,,,,,,,,,,0.3,0.3,,,0.32,0.34,,,
,,,,,,,,,,,,,,,,0.35,0.34,0.33,0.34,,,,
,,,,,,,,,,,,,,,,,0.37,0.35,,,,,
